;sessionID;DNI;Telef;CP;duration_call_mins;funnel_steps;product;Municipio;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Homicidios dolosos y asesinatos consumados;Homicidios dolosos y asesinatos consumados;Homicidios dolosos y asesinatos en grado tentativa;Homicidios dolosos y asesinatos en grado tentativa;Delitos graves y menos graves de lesiones y riña tumultuaria;Delitos graves y menos graves de lesiones y riña tumultuaria;Secuestro;Secuestro;Delitos contra la libertad e indemnidad sexual;Delitos contra la libertad e indemnidad sexual;Agresión sexual con penetración;Agresión sexual con penetración;Resto de delitos contra la libertad e indemnidad sexual;Resto de delitos contra la libertad e indemnidad sexual;Robos con violencia e intimidación;Robos con violencia e intimidación; Robos con fuerza en domicilios, establecimientos y otras instalaciones; Robos con fuerza en domicilios, establecimientos y otras instalaciones;Robos con fuerza en domicilios;Robos con fuerza en domicilios;Hurtos;Hurtos;Sustracciones de vehículos;Sustracciones de vehículos;Tráfico de drogas;Tráfico de drogas;Resto de infracciones penales;Resto de infracciones penales;TOTAL INFRACCIONES PENALES;TOTAL INFRACCIONES PENALES
86;b'MC45Njg0NTEzMTc5MTQ0Mzgx';X30885102;645945552;28049;21.66478617082917;['Chalet', 'Adosado', 'Con Rejas'];Home Basic;Coslada;16.95884745762712;17.13191525423729;18.127135593220338;18.838677966101695;19.70179661016949;19.628966101694914;15.583898305084746;15.75;16.728813559322035;17.53559322033898;18.372033898305087;18.235593220338984;38.741338983050845;39.432864406779665;40.359084745762715;41.79216949152542;43.46198305084746;43.182966101694916;13.01271186440678;13.184796610169492;14.058474576271188;14.652440677966101;15.348135593220338;15.374728813559322;32.76454237288136;33.24354237288136;33.9873220338983;35.10398305084746;36.5453220338983;36.229288135593215;11.01257627118644;11.121220338983052;11.851949152542373;12.323542372881356;12.920372881355933;12.913830508474577;0.0;0.0;0.0;1.0;6.0;4.0;0.0;0.0;4.0;3.0;0.0;1.0;4.0;2.0;15.0;15.0;44.0;43.0;23.0;24.0;235.0;183.0;27.0;22.0;3.0;1.0;630.0;504.0;964.0;776.0
87;b'MC4wMzg0MDU2MzIzMDI3Mjc5OA==';X88612253;674156023;28049;21.856135791230216;['Piso', 'Bajo', 'Sin Rejas', 'Con Perro'];Home Premium;Coslada;16.95884745762712;17.13191525423729;18.127135593220338;18.838677966101695;19.70179661016949;19.628966101694914;15.583898305084746;15.75;16.728813559322035;17.53559322033898;18.372033898305087;18.235593220338984;38.741338983050845;39.432864406779665;40.359084745762715;41.79216949152542;43.46198305084746;43.182966101694916;13.01271186440678;13.184796610169492;14.058474576271188;14.652440677966101;15.348135593220338;15.374728813559322;32.76454237288136;33.24354237288136;33.9873220338983;35.10398305084746;36.5453220338983;36.229288135593215;11.01257627118644;11.121220338983052;11.851949152542373;12.323542372881356;12.920372881355933;12.913830508474577;0.0;0.0;0.0;1.0;6.0;4.0;0.0;0.0;4.0;3.0;0.0;1.0;4.0;2.0;15.0;15.0;44.0;43.0;23.0;24.0;235.0;183.0;27.0;22.0;3.0;1.0;630.0;504.0;964.0;776.0
88;b'MC4wODQ1MzQ0MTg2OTE1MDA1OA==';X88612253;674156023;28049;17.607971973159156;['Piso', 'Bajo', 'Sin Rejas', 'Con Perro'];Home Premium;Coslada;16.95884745762712;17.13191525423729;18.127135593220338;18.838677966101695;19.70179661016949;19.628966101694914;15.583898305084746;15.75;16.728813559322035;17.53559322033898;18.372033898305087;18.235593220338984;38.741338983050845;39.432864406779665;40.359084745762715;41.79216949152542;43.46198305084746;43.182966101694916;13.01271186440678;13.184796610169492;14.058474576271188;14.652440677966101;15.348135593220338;15.374728813559322;32.76454237288136;33.24354237288136;33.9873220338983;35.10398305084746;36.5453220338983;36.229288135593215;11.01257627118644;11.121220338983052;11.851949152542373;12.323542372881356;12.920372881355933;12.913830508474577;0.0;0.0;0.0;1.0;6.0;4.0;0.0;0.0;4.0;3.0;0.0;1.0;4.0;2.0;15.0;15.0;44.0;43.0;23.0;24.0;235.0;183.0;27.0;22.0;3.0;1.0;630.0;504.0;964.0;776.0
89;b'MC4xMzk2ODA2MTQ0MTczNjE0Ng==';X16805591;657602332;28049;1.603053370810347;['Piso', 'Intermedio', 'Sin Perro'];;Coslada;16.95884745762712;17.13191525423729;18.127135593220338;18.838677966101695;19.70179661016949;19.628966101694914;15.583898305084746;15.75;16.728813559322035;17.53559322033898;18.372033898305087;18.235593220338984;38.741338983050845;39.432864406779665;40.359084745762715;41.79216949152542;43.46198305084746;43.182966101694916;13.01271186440678;13.184796610169492;14.058474576271188;14.652440677966101;15.348135593220338;15.374728813559322;32.76454237288136;33.24354237288136;33.9873220338983;35.10398305084746;36.5453220338983;36.229288135593215;11.01257627118644;11.121220338983052;11.851949152542373;12.323542372881356;12.920372881355933;12.913830508474577;0.0;0.0;0.0;1.0;6.0;4.0;0.0;0.0;4.0;3.0;0.0;1.0;4.0;2.0;15.0;15.0;44.0;43.0;23.0;24.0;235.0;183.0;27.0;22.0;3.0;1.0;630.0;504.0;964.0;776.0
90;b'MC4xNjc1ODc5NTI4NzU2NDI1NA==';X16805591;657602332;28049;11.954921180227457;['Piso', 'Intermedio', 'Sin Perro'];;Coslada;16.95884745762712;17.13191525423729;18.127135593220338;18.838677966101695;19.70179661016949;19.628966101694914;15.583898305084746;15.75;16.728813559322035;17.53559322033898;18.372033898305087;18.235593220338984;38.741338983050845;39.432864406779665;40.359084745762715;41.79216949152542;43.46198305084746;43.182966101694916;13.01271186440678;13.184796610169492;14.058474576271188;14.652440677966101;15.348135593220338;15.374728813559322;32.76454237288136;33.24354237288136;33.9873220338983;35.10398305084746;36.5453220338983;36.229288135593215;11.01257627118644;11.121220338983052;11.851949152542373;12.323542372881356;12.920372881355933;12.913830508474577;0.0;0.0;0.0;1.0;6.0;4.0;0.0;0.0;4.0;3.0;0.0;1.0;4.0;2.0;15.0;15.0;44.0;43.0;23.0;24.0;235.0;183.0;27.0;22.0;3.0;1.0;630.0;504.0;964.0;776.0
91;b'MC4xODc4NTUxMTExNDUyNzA4Nw==';X30885102;645945552;28049;23.88753299814136;['Chalet', 'Adosado', 'Con Rejas'];Home Basic;Coslada;16.95884745762712;17.13191525423729;18.127135593220338;18.838677966101695;19.70179661016949;19.628966101694914;15.583898305084746;15.75;16.728813559322035;17.53559322033898;18.372033898305087;18.235593220338984;38.741338983050845;39.432864406779665;40.359084745762715;41.79216949152542;43.46198305084746;43.182966101694916;13.01271186440678;13.184796610169492;14.058474576271188;14.652440677966101;15.348135593220338;15.374728813559322;32.76454237288136;33.24354237288136;33.9873220338983;35.10398305084746;36.5453220338983;36.229288135593215;11.01257627118644;11.121220338983052;11.851949152542373;12.323542372881356;12.920372881355933;12.913830508474577;0.0;0.0;0.0;1.0;6.0;4.0;0.0;0.0;4.0;3.0;0.0;1.0;4.0;2.0;15.0;15.0;44.0;43.0;23.0;24.0;235.0;183.0;27.0;22.0;3.0;1.0;630.0;504.0;964.0;776.0
92;b'MC4yMDY4NzQwMzIyMTEyNzEzMg==';X88612253;674156023;28049;24.31796923993577;['Piso', 'Bajo', 'Sin Rejas', 'Con Perro'];Home Premium;Coslada;16.95884745762712;17.13191525423729;18.127135593220338;18.838677966101695;19.70179661016949;19.628966101694914;15.583898305084746;15.75;16.728813559322035;17.53559322033898;18.372033898305087;18.235593220338984;38.741338983050845;39.432864406779665;40.359084745762715;41.79216949152542;43.46198305084746;43.182966101694916;13.01271186440678;13.184796610169492;14.058474576271188;14.652440677966101;15.348135593220338;15.374728813559322;32.76454237288136;33.24354237288136;33.9873220338983;35.10398305084746;36.5453220338983;36.229288135593215;11.01257627118644;11.121220338983052;11.851949152542373;12.323542372881356;12.920372881355933;12.913830508474577;0.0;0.0;0.0;1.0;6.0;4.0;0.0;0.0;4.0;3.0;0.0;1.0;4.0;2.0;15.0;15.0;44.0;43.0;23.0;24.0;235.0;183.0;27.0;22.0;3.0;1.0;630.0;504.0;964.0;776.0
93;b'MC4yODAyMDcyNDI4NzA3NDk5NA==';X16805591;657602332;28049;6.0774937517242025;['Piso', 'Intermedio', 'Sin Perro'];;Coslada;16.95884745762712;17.13191525423729;18.127135593220338;18.838677966101695;19.70179661016949;19.628966101694914;15.583898305084746;15.75;16.728813559322035;17.53559322033898;18.372033898305087;18.235593220338984;38.741338983050845;39.432864406779665;40.359084745762715;41.79216949152542;43.46198305084746;43.182966101694916;13.01271186440678;13.184796610169492;14.058474576271188;14.652440677966101;15.348135593220338;15.374728813559322;32.76454237288136;33.24354237288136;33.9873220338983;35.10398305084746;36.5453220338983;36.229288135593215;11.01257627118644;11.121220338983052;11.851949152542373;12.323542372881356;12.920372881355933;12.913830508474577;0.0;0.0;0.0;1.0;6.0;4.0;0.0;0.0;4.0;3.0;0.0;1.0;4.0;2.0;15.0;15.0;44.0;43.0;23.0;24.0;235.0;183.0;27.0;22.0;3.0;1.0;630.0;504.0;964.0;776.0
94;b'MC4zMDA0NDE5NDk5MjE3NjI1NA==';X88612253;674156023;28049;24.734397406451738;['Piso', 'Bajo', 'Sin Rejas', 'Con Perro'];Home Premium;Coslada;16.95884745762712;17.13191525423729;18.127135593220338;18.838677966101695;19.70179661016949;19.628966101694914;15.583898305084746;15.75;16.728813559322035;17.53559322033898;18.372033898305087;18.235593220338984;38.741338983050845;39.432864406779665;40.359084745762715;41.79216949152542;43.46198305084746;43.182966101694916;13.01271186440678;13.184796610169492;14.058474576271188;14.652440677966101;15.348135593220338;15.374728813559322;32.76454237288136;33.24354237288136;33.9873220338983;35.10398305084746;36.5453220338983;36.229288135593215;11.01257627118644;11.121220338983052;11.851949152542373;12.323542372881356;12.920372881355933;12.913830508474577;0.0;0.0;0.0;1.0;6.0;4.0;0.0;0.0;4.0;3.0;0.0;1.0;4.0;2.0;15.0;15.0;44.0;43.0;23.0;24.0;235.0;183.0;27.0;22.0;3.0;1.0;630.0;504.0;964.0;776.0
95;b'MC40Mzc1ODE2NDE4Nzk4MDIx';X37147564;669281102;28106;5.741976452894522;['Piso', 'Intermedio', 'Sin Perro'];;Parla;13.136390625;13.465000000000002;14.13039705882353;14.735441176470587;15.283617647058824;15.323382352941177;11.97109375;12.303030303030303;13.027205882352941;13.598529411764707;14.154411764705882;14.205882352941176;28.945375;30.07059090909091;31.24577941176471;32.875205882352944;34.55348529411765;34.375470588235295;9.643484375;9.839500000000001;10.374720588235293;10.825279411764706;11.228588235294117;11.318588235294117;25.232359375;26.125469696969695;27.048235294117646;28.411014705882355;29.82145588235294;29.65044117647059;8.401484375;8.545257575757574;8.978352941176471;9.352838235294119;9.687382352941176;9.76120588235294;0.0;1.0;0.0;0.0;6.0;5.0;0.0;0.0;11.0;2.0;2.0;0.0;9.0;2.0;107.0;103.0;74.0;40.0;35.0;16.0;421.0;395.0;51.0;39.0;5.0;6.0;946.0;838.0;1621.0;1429.0
96;b'MC41NzIxNjUyOTM2MzczMzM0';X37147564;669281102;28106;3.9098289180793535;['Piso', 'Intermedio', 'Sin Perro'];;Parla;13.136390625;13.465000000000002;14.13039705882353;14.735441176470587;15.283617647058824;15.323382352941177;11.97109375;12.303030303030303;13.027205882352941;13.598529411764707;14.154411764705882;14.205882352941176;28.945375;30.07059090909091;31.24577941176471;32.875205882352944;34.55348529411765;34.375470588235295;9.643484375;9.839500000000001;10.374720588235293;10.825279411764706;11.228588235294117;11.318588235294117;25.232359375;26.125469696969695;27.048235294117646;28.411014705882355;29.82145588235294;29.65044117647059;8.401484375;8.545257575757574;8.978352941176471;9.352838235294119;9.687382352941176;9.76120588235294;0.0;1.0;0.0;0.0;6.0;5.0;0.0;0.0;11.0;2.0;2.0;0.0;9.0;2.0;107.0;103.0;74.0;40.0;35.0;16.0;421.0;395.0;51.0;39.0;5.0;6.0;946.0;838.0;1621.0;1429.0
97;b'MC43NDg3MzU2MDI1NzY5NTgz';X98522570;601195877;28106;12.893331769912532;['Piso', 'Intermedio', 'Con Perro'];;Parla;13.136390625;13.465000000000002;14.13039705882353;14.735441176470587;15.283617647058824;15.323382352941177;11.97109375;12.303030303030303;13.027205882352941;13.598529411764707;14.154411764705882;14.205882352941176;28.945375;30.07059090909091;31.24577941176471;32.875205882352944;34.55348529411765;34.375470588235295;9.643484375;9.839500000000001;10.374720588235293;10.825279411764706;11.228588235294117;11.318588235294117;25.232359375;26.125469696969695;27.048235294117646;28.411014705882355;29.82145588235294;29.65044117647059;8.401484375;8.545257575757574;8.978352941176471;9.352838235294119;9.687382352941176;9.76120588235294;0.0;1.0;0.0;0.0;6.0;5.0;0.0;0.0;11.0;2.0;2.0;0.0;9.0;2.0;107.0;103.0;74.0;40.0;35.0;16.0;421.0;395.0;51.0;39.0;5.0;6.0;946.0;838.0;1621.0;1429.0
98;b'MC44ODY1NjUxNjYwOTA0OTg3';X98522570;601195877;28106;2.832395497961456;['Piso', 'Intermedio', 'Con Perro'];;Parla;13.136390625;13.465000000000002;14.13039705882353;14.735441176470587;15.283617647058824;15.323382352941177;11.97109375;12.303030303030303;13.027205882352941;13.598529411764707;14.154411764705882;14.205882352941176;28.945375;30.07059090909091;31.24577941176471;32.875205882352944;34.55348529411765;34.375470588235295;9.643484375;9.839500000000001;10.374720588235293;10.825279411764706;11.228588235294117;11.318588235294117;25.232359375;26.125469696969695;27.048235294117646;28.411014705882355;29.82145588235294;29.65044117647059;8.401484375;8.545257575757574;8.978352941176471;9.352838235294119;9.687382352941176;9.76120588235294;0.0;1.0;0.0;0.0;6.0;5.0;0.0;0.0;11.0;2.0;2.0;0.0;9.0;2.0;107.0;103.0;74.0;40.0;35.0;16.0;421.0;395.0;51.0;39.0;5.0;6.0;946.0;838.0;1621.0;1429.0
99;b'MC4wOTMwMTkyNDA3MjE0NTIxOA==';X98522570;601195877;28106;13.561935285585603;['Piso', 'Intermedio', 'Con Perro'];;Parla;13.136390625;13.465000000000002;14.13039705882353;14.735441176470587;15.283617647058824;15.323382352941177;11.97109375;12.303030303030303;13.027205882352941;13.598529411764707;14.154411764705882;14.205882352941176;28.945375;30.07059090909091;31.24577941176471;32.875205882352944;34.55348529411765;34.375470588235295;9.643484375;9.839500000000001;10.374720588235293;10.825279411764706;11.228588235294117;11.318588235294117;25.232359375;26.125469696969695;27.048235294117646;28.411014705882355;29.82145588235294;29.65044117647059;8.401484375;8.545257575757574;8.978352941176471;9.352838235294119;9.687382352941176;9.76120588235294;0.0;1.0;0.0;0.0;6.0;5.0;0.0;0.0;11.0;2.0;2.0;0.0;9.0;2.0;107.0;103.0;74.0;40.0;35.0;16.0;421.0;395.0;51.0;39.0;5.0;6.0;946.0;838.0;1621.0;1429.0
100;b'MC4zNjE3OTU0MTQ1OTc0MDQ3';X37147564;669281102;28106;4.630956905946139;['Piso', 'Intermedio', 'Sin Perro'];;Parla;13.136390625;13.465000000000002;14.13039705882353;14.735441176470587;15.283617647058824;15.323382352941177;11.97109375;12.303030303030303;13.027205882352941;13.598529411764707;14.154411764705882;14.205882352941176;28.945375;30.07059090909091;31.24577941176471;32.875205882352944;34.55348529411765;34.375470588235295;9.643484375;9.839500000000001;10.374720588235293;10.825279411764706;11.228588235294117;11.318588235294117;25.232359375;26.125469696969695;27.048235294117646;28.411014705882355;29.82145588235294;29.65044117647059;8.401484375;8.545257575757574;8.978352941176471;9.352838235294119;9.687382352941176;9.76120588235294;0.0;1.0;0.0;0.0;6.0;5.0;0.0;0.0;11.0;2.0;2.0;0.0;9.0;2.0;107.0;103.0;74.0;40.0;35.0;16.0;421.0;395.0;51.0;39.0;5.0;6.0;946.0;838.0;1621.0;1429.0
101;b'MC4zODE5ODIyMjIzMTg5ODQyNw==';X37147564;669281102;28106;5.025462941467236;['Piso', 'Intermedio', 'Sin Perro'];;Parla;13.136390625;13.465000000000002;14.13039705882353;14.735441176470587;15.283617647058824;15.323382352941177;11.97109375;12.303030303030303;13.027205882352941;13.598529411764707;14.154411764705882;14.205882352941176;28.945375;30.07059090909091;31.24577941176471;32.875205882352944;34.55348529411765;34.375470588235295;9.643484375;9.839500000000001;10.374720588235293;10.825279411764706;11.228588235294117;11.318588235294117;25.232359375;26.125469696969695;27.048235294117646;28.411014705882355;29.82145588235294;29.65044117647059;8.401484375;8.545257575757574;8.978352941176471;9.352838235294119;9.687382352941176;9.76120588235294;0.0;1.0;0.0;0.0;6.0;5.0;0.0;0.0;11.0;2.0;2.0;0.0;9.0;2.0;107.0;103.0;74.0;40.0;35.0;16.0;421.0;395.0;51.0;39.0;5.0;6.0;946.0;838.0;1621.0;1429.0
102;b'MC40NDMzNjA1NTM3ODcwOTQ0';X39450629;618325307;28007;7.636006376504835;['Chalet', 'Unifamiliar', 'Con Rejas'];;Alcorcón;17.788567999999998;17.811304;18.474592;19.220544;19.841079999999998;19.986448;16.366;16.4024;17.1444;17.813599999999997;18.48;18.396;37.462152;38.169144;38.930568;40.57930399999999;42.0042;42.293208;13.945008;13.94204;14.544336;15.149552;15.67484;15.921248;31.576439999999998;32.187528;32.760648;34.045896;35.190688;35.38516;11.773848;11.772208000000001;12.260888000000001;12.735;13.15696;13.345704;0.0;0.0;1.0;0.0;10.0;11.0;0.0;0.0;8.0;8.0;4.0;1.0;4.0;7.0;44.0;78.0;60.0;60.0;37.0;19.0;613.0;544.0;35.0;34.0;15.0;4.0;1040.0;864.0;1826.0;1603.0
103;b'MC41MDI0NTc5NTY2NDQzNDA2';X94648090;680216584;28007;18.86158546558067;['Chalet', 'Adosado', 'Con Rejas'];Home Premium Plus;Alcorcón;17.788567999999998;17.811304;18.474592;19.220544;19.841079999999998;19.986448;16.366;16.4024;17.1444;17.813599999999997;18.48;18.396;37.462152;38.169144;38.930568;40.57930399999999;42.0042;42.293208;13.945008;13.94204;14.544336;15.149552;15.67484;15.921248;31.576439999999998;32.187528;32.760648;34.045896;35.190688;35.38516;11.773848;11.772208000000001;12.260888000000001;12.735;13.15696;13.345704;0.0;0.0;1.0;0.0;10.0;11.0;0.0;0.0;8.0;8.0;4.0;1.0;4.0;7.0;44.0;78.0;60.0;60.0;37.0;19.0;613.0;544.0;35.0;34.0;15.0;4.0;1040.0;864.0;1826.0;1603.0
104;b'MC41MDU3NzA4MDc1MDI5ODkz';X82444707;610537388;28007;14.80236667386596;['Piso', 'Intermedio', 'Sin Perro'];;Alcorcón;17.788567999999998;17.811304;18.474592;19.220544;19.841079999999998;19.986448;16.366;16.4024;17.1444;17.813599999999997;18.48;18.396;37.462152;38.169144;38.930568;40.57930399999999;42.0042;42.293208;13.945008;13.94204;14.544336;15.149552;15.67484;15.921248;31.576439999999998;32.187528;32.760648;34.045896;35.190688;35.38516;11.773848;11.772208000000001;12.260888000000001;12.735;13.15696;13.345704;0.0;0.0;1.0;0.0;10.0;11.0;0.0;0.0;8.0;8.0;4.0;1.0;4.0;7.0;44.0;78.0;60.0;60.0;37.0;19.0;613.0;544.0;35.0;34.0;15.0;4.0;1040.0;864.0;1826.0;1603.0
105;b'MC41NDA0NjQ3MzU5MzQyNDM4';X82444707;610537388;28007;1.368571733060184;['Piso', 'Intermedio', 'Sin Perro'];;Alcorcón;17.788567999999998;17.811304;18.474592;19.220544;19.841079999999998;19.986448;16.366;16.4024;17.1444;17.813599999999997;18.48;18.396;37.462152;38.169144;38.930568;40.57930399999999;42.0042;42.293208;13.945008;13.94204;14.544336;15.149552;15.67484;15.921248;31.576439999999998;32.187528;32.760648;34.045896;35.190688;35.38516;11.773848;11.772208000000001;12.260888000000001;12.735;13.15696;13.345704;0.0;0.0;1.0;0.0;10.0;11.0;0.0;0.0;8.0;8.0;4.0;1.0;4.0;7.0;44.0;78.0;60.0;60.0;37.0;19.0;613.0;544.0;35.0;34.0;15.0;4.0;1040.0;864.0;1826.0;1603.0
106;b'MC42MDY4OTczNDk3MTgyMzAx';X23501116;668881211;28007;26.9363339901631;['Chalet', 'Unifamiliar', 'Sin Rejas'];Home Premium;Alcorcón;17.788567999999998;17.811304;18.474592;19.220544;19.841079999999998;19.986448;16.366;16.4024;17.1444;17.813599999999997;18.48;18.396;37.462152;38.169144;38.930568;40.57930399999999;42.0042;42.293208;13.945008;13.94204;14.544336;15.149552;15.67484;15.921248;31.576439999999998;32.187528;32.760648;34.045896;35.190688;35.38516;11.773848;11.772208000000001;12.260888000000001;12.735;13.15696;13.345704;0.0;0.0;1.0;0.0;10.0;11.0;0.0;0.0;8.0;8.0;4.0;1.0;4.0;7.0;44.0;78.0;60.0;60.0;37.0;19.0;613.0;544.0;35.0;34.0;15.0;4.0;1040.0;864.0;1826.0;1603.0
107;b'MC42NTYzNDUwMjA5NTA5Ng==';X39450629;618325307;28007;7.906392665122458;['Chalet', 'Unifamiliar', 'Con Rejas'];;Alcorcón;17.788567999999998;17.811304;18.474592;19.220544;19.841079999999998;19.986448;16.366;16.4024;17.1444;17.813599999999997;18.48;18.396;37.462152;38.169144;38.930568;40.57930399999999;42.0042;42.293208;13.945008;13.94204;14.544336;15.149552;15.67484;15.921248;31.576439999999998;32.187528;32.760648;34.045896;35.190688;35.38516;11.773848;11.772208000000001;12.260888000000001;12.735;13.15696;13.345704;0.0;0.0;1.0;0.0;10.0;11.0;0.0;0.0;8.0;8.0;4.0;1.0;4.0;7.0;44.0;78.0;60.0;60.0;37.0;19.0;613.0;544.0;35.0;34.0;15.0;4.0;1040.0;864.0;1826.0;1603.0
108;b'MC43Mjc5Mzg4OTc5NzUxMTcx';X94648090;680216584;28007;11.74709541174034;['Chalet', 'Adosado', 'Con Rejas'];Home Premium Plus;Alcorcón;17.788567999999998;17.811304;18.474592;19.220544;19.841079999999998;19.986448;16.366;16.4024;17.1444;17.813599999999997;18.48;18.396;37.462152;38.169144;38.930568;40.57930399999999;42.0042;42.293208;13.945008;13.94204;14.544336;15.149552;15.67484;15.921248;31.576439999999998;32.187528;32.760648;34.045896;35.190688;35.38516;11.773848;11.772208000000001;12.260888000000001;12.735;13.15696;13.345704;0.0;0.0;1.0;0.0;10.0;11.0;0.0;0.0;8.0;8.0;4.0;1.0;4.0;7.0;44.0;78.0;60.0;60.0;37.0;19.0;613.0;544.0;35.0;34.0;15.0;4.0;1040.0;864.0;1826.0;1603.0
109;b'MC43NzAxODIxNzA4NzUz';X23501116;668881211;28007;21.95078812923292;['Chalet', 'Unifamiliar', 'Sin Rejas'];Home Premium;Alcorcón;17.788567999999998;17.811304;18.474592;19.220544;19.841079999999998;19.986448;16.366;16.4024;17.1444;17.813599999999997;18.48;18.396;37.462152;38.169144;38.930568;40.57930399999999;42.0042;42.293208;13.945008;13.94204;14.544336;15.149552;15.67484;15.921248;31.576439999999998;32.187528;32.760648;34.045896;35.190688;35.38516;11.773848;11.772208000000001;12.260888000000001;12.735;13.15696;13.345704;0.0;0.0;1.0;0.0;10.0;11.0;0.0;0.0;8.0;8.0;4.0;1.0;4.0;7.0;44.0;78.0;60.0;60.0;37.0;19.0;613.0;544.0;35.0;34.0;15.0;4.0;1040.0;864.0;1826.0;1603.0
110;b'MC44OTEyNjIwOTAxMjAxNzE5';X82444707;610537388;28007;4.260031947849975;['Piso', 'Intermedio', 'Sin Perro'];;Alcorcón;17.788567999999998;17.811304;18.474592;19.220544;19.841079999999998;19.986448;16.366;16.4024;17.1444;17.813599999999997;18.48;18.396;37.462152;38.169144;38.930568;40.57930399999999;42.0042;42.293208;13.945008;13.94204;14.544336;15.149552;15.67484;15.921248;31.576439999999998;32.187528;32.760648;34.045896;35.190688;35.38516;11.773848;11.772208000000001;12.260888000000001;12.735;13.15696;13.345704;0.0;0.0;1.0;0.0;10.0;11.0;0.0;0.0;8.0;8.0;4.0;1.0;4.0;7.0;44.0;78.0;60.0;60.0;37.0;19.0;613.0;544.0;35.0;34.0;15.0;4.0;1040.0;864.0;1826.0;1603.0
